OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2019-03-01,15,0,2019-03-01T22:00:00-00:00,2019-03-01T23:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,2421.43725,ACTUAL,4
2019-03-01,13,0,2019-03-01T20:00:00-00:00,2019-03-01T21:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1348.77922,ACTUAL,4
2019-03-01,14,0,2019-03-01T21:00:00-00:00,2019-03-01T22:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1725.2477,ACTUAL,4
2019-03-01,13,0,2019-03-01T20:00:00-00:00,2019-03-01T21:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,467.54832,ACTUAL,5
2019-03-01,14,0,2019-03-01T21:00:00-00:00,2019-03-01T22:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,291.20885,ACTUAL,5
2019-03-01,15,0,2019-03-01T22:00:00-00:00,2019-03-01T23:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,249.27087,ACTUAL,5
2019-03-01,16,0,2019-03-01T23:00:00-00:00,2019-03-02T00:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,167.03512,ACTUAL,5
2019-03-01,17,0,2019-03-02T00:00:00-00:00,2019-03-02T01:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,89.26416,ACTUAL,5
2019-03-01,18,0,2019-03-02T01:00:00-00:00,2019-03-02T02:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,24.11369,ACTUAL,5
2019-03-01,19,0,2019-03-02T02:00:00-00:00,2019-03-02T03:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.9728,ACTUAL,5
2019-03-01,20,0,2019-03-02T03:00:00-00:00,2019-03-02T04:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.83186,ACTUAL,5
2019-03-01,21,0,2019-03-02T04:00:00-00:00,2019-03-02T05:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.84027,ACTUAL,5
2019-03-01,22,0,2019-03-02T05:00:00-00:00,2019-03-02T06:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.86852,ACTUAL,5
2019-03-01,23,0,2019-03-02T06:00:00-00:00,2019-03-02T07:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.89375,ACTUAL,5
2019-03-01,24,0,2019-03-02T07:00:00-00:00,2019-03-02T08:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.88761,ACTUAL,5
2019-03-01,1,0,2019-03-01T08:00:00-00:00,2019-03-01T09:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.76575,ACTUAL,5
2019-03-01,2,0,2019-03-01T09:00:00-00:00,2019-03-01T10:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.76797,ACTUAL,5
2019-03-01,3,0,2019-03-01T10:00:00-00:00,2019-03-01T11:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.77053,ACTUAL,5
2019-03-01,4,0,2019-03-01T11:00:00-00:00,2019-03-01T12:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.77696,ACTUAL,5
2019-03-01,5,0,2019-03-01T12:00:00-00:00,2019-03-01T13:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.86585,ACTUAL,5
2019-03-01,6,0,2019-03-01T13:00:00-00:00,2019-03-01T14:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.85405,ACTUAL,5
2019-03-01,7,0,2019-03-01T14:00:00-00:00,2019-03-01T15:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,0.76553,ACTUAL,5
2019-03-01,8,0,2019-03-01T15:00:00-00:00,2019-03-01T16:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,150.71621,ACTUAL,5
2019-03-01,9,0,2019-03-01T16:00:00-00:00,2019-03-01T17:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,540.01968,ACTUAL,5
2019-03-01,10,0,2019-03-01T17:00:00-00:00,2019-03-01T18:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,779.88088,ACTUAL,5
2019-03-01,11,0,2019-03-01T18:00:00-00:00,2019-03-01T19:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,673.4426,ACTUAL,5
2019-03-01,12,0,2019-03-01T19:00:00-00:00,2019-03-01T20:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,621.1076,ACTUAL,5
2019-03-02,13,0,2019-03-02T20:00:00-00:00,2019-03-02T21:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,780.86531,ACTUAL,6
2019-03-02,15,0,2019-03-02T22:00:00-00:00,2019-03-02T23:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,849.60415,ACTUAL,6
2019-03-02,12,0,2019-03-02T19:00:00-00:00,2019-03-02T20:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,882.16179,ACTUAL,6
2019-03-02,19,0,2019-03-03T02:00:00-00:00,2019-03-03T03:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-3.62562,ACTUAL,6
2019-03-02,11,0,2019-03-02T18:00:00-00:00,2019-03-02T19:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,898.31478,ACTUAL,6
2019-03-02,24,0,2019-03-03T07:00:00-00:00,2019-03-03T08:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-3.42388,ACTUAL,6
2019-03-02,10,0,2019-03-02T17:00:00-00:00,2019-03-02T18:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,743.53329,ACTUAL,6
2019-03-02,16,0,2019-03-02T23:00:00-00:00,2019-03-03T00:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,751.586,ACTUAL,6
2019-03-02,9,0,2019-03-02T16:00:00-00:00,2019-03-02T17:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,222.25904,ACTUAL,6
